Date,Apert._USD,Cierre_USD,Max._USD,Min._USD,efectivo_USD
2024-01-02,0.531,0.530,0.530,0.530,19.627
2023-12-28,0.532,0.532,0.532,0.532,9.580
2023-12-26,0.532,0.532,0.532,0.532,196.387
2023-12-22,0.520,0.534,0.534,0.534,61.910
2023-12-21,0.520,0.520,0.520,0.520,203.188
2023-12-20,0.535,0.521,0.535,0.521,449.183
2023-12-19,0.521,0.535,0.535,0.521,458.718
2023-12-18,0.521,0.521,0.521,0.521,566.986
2023-12-15,0.521,0.521,0.000,0.000,2.746
2023-12-14,0.521,0.521,0.521,0.521,569.592
2023-12-13,0.535,0.521,0.521,0.521,623.268
2023-12-12,0.521,0.535,0.535,0.520,123.958
2023-12-08,0.520,0.521,0.521,0.507,88.683
2023-12-07,0.520,0.520,0.520,0.518,2415.219
2023-12-05,0.521,0.520,0.520,0.520,42.617
2023-12-04,0.521,0.521,0.521,0.521,161.375
2023-12-01,0.537,0.522,0.522,0.522,79.909
2023-11-30,0.537,0.537,0.537,0.537,1.073
2023-11-29,0.523,0.537,0.537,0.523,26.215
2023-11-28,0.523,0.523,0.537,0.523,55.975
2023-11-27,0.523,0.523,0.544,0.523,151.766
2023-11-24,0.551,0.523,0.549,0.514,1670.644
2023-11-23,0.539,0.551,0.551,0.551,550.847
2023-11-22,0.503,0.549,0.551,0.523,1293.231
2023-11-21,0.480,0.503,0.554,0.500,441.894
2023-11-20,0.559,0.482,0.482,0.482,48.159
2023-11-17,0.561,0.559,0.560,0.482,259.087
2023-11-16,0.566,0.561,0.566,0.561,304.073
2023-11-15,0.589,0.566,0.589,0.566,84.049
2023-11-14,0.592,0.589,0.589,0.589,50.674
2023-11-13,0.611,0.594,0.611,0.592,150.747
2023-11-10,0.624,0.611,0.624,0.611,60999.602
2023-11-09,0.627,0.626,0.640,0.626,119.198
2023-11-08,0.654,0.627,0.647,0.627,188.587
2023-11-07,0.668,0.654,0.655,0.654,26.845
2023-11-03,0.670,0.670,0.657,0.657,10.514
2023-11-02,0.671,0.670,0.671,0.670,730.192
2023-11-01,0.683,0.671,0.680,0.671,122.829
2023-10-27,0.573,0.685,0.685,0.685,58.894
2023-10-26,0.711,0.573,0.711,0.573,18.567
2023-10-25,0.721,0.711,0.713,0.711,29.223
2023-10-24,0.721,0.721,0.716,0.716,0.716
2023-10-23,0.603,0.723,0.723,0.718,74.846
